fingerprint,ipaddr,port,stix_pattern,label_name,label_color,marking_type,marking_value,marking_priority
000004ACBB9D29BCBA17256BB35928DDBFC8ABA9,2a0a:4cc0:c1:2aac::1,8443,[ipv6-addr:value = '2a0a:4cc0:c1:2aac::1' AND network-traffic:src_port = 8443],tor,#57C101,TLP,TLP:CLEAR,1
00251F9F626F0E741030AF54CE019B115D01697D,2a0e:bfc0:0:2::8a62,8430,[ipv6-addr:value = '2a0e:bfc0:0:2::8a62' AND network-traffic:src_port = 8430],tor,#57C101,TLP,TLP:CLEAR,1
00283B5564E3072DCDDAB31D6EF622DD49BF524F,2001:1600:18:100::10c,9001,[ipv6-addr:value = '2001:1600:18:100::10c' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
0036FA36AB435FD5D0F640626636867EBFB72C68,2a0b:f4c2:2::33,10133,[ipv6-addr:value = '2a0b:f4c2:2::33' AND network-traffic:src_port = 10133],tor,#57C101,TLP,TLP:CLEAR,1
003A08F1ADC002D24979C68AA5A33369C04D9C7F,2a0b:f4c2:1::170,10170,[ipv6-addr:value = '2a0b:f4c2:1::170' AND network-traffic:src_port = 10170],tor,#57C101,TLP,TLP:CLEAR,1
004A25BF22D034283EF44DFB2471B72FABB1C700,2a12:a800:9:1:193:26:115:140,8430,[ipv6-addr:value = '2a12:a800:9:1:193:26:115:140' AND network-traffic:src_port = 8430],tor,#57C101,TLP,TLP:CLEAR,1
004F9A0513C84E72054CEB555DB51EEEF319546D,2001:67c:e60:c0c:192:42:116:174,9004,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:174' AND network-traffic:src_port = 9004],tor,#57C101,TLP,TLP:CLEAR,1
0050875D8D60D3C0EDC54E61DCA5FCE8BA900289,2a01:4f8:c013:e4c0::1,9001,[ipv6-addr:value = '2a01:4f8:c013:e4c0::1' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
0055DB090820D7C08999EC1598FD6EA6365861AD,2001:67c:e60:c0c:192:42:116:185,9004,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:185' AND network-traffic:src_port = 9004],tor,#57C101,TLP,TLP:CLEAR,1
005A2425FAD0E62F9E83DB2C052DB8F75ADF0885,2a0d:bbc7::f816:3eff:fe0b:58d3,853,[ipv6-addr:value = '2a0d:bbc7::f816:3eff:fe0b:58d3' AND network-traffic:src_port = 853],tor,#57C101,TLP,TLP:CLEAR,1
005ED97213F725867E422B8DC0443361BBB24E3C,2605:6400:30:fb10:d07b:edfd:2c84:bb4a,443,[ipv6-addr:value = '2605:6400:30:fb10:d07b:edfd:2c84:bb4a' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
0061D22AFD1F06D4E6F35006BD3D9C21D7981EA9,2a03:e600:100::70,9002,[ipv6-addr:value = '2a03:e600:100::70' AND network-traffic:src_port = 9002],tor,#57C101,TLP,TLP:CLEAR,1
0077DDDDB54954214CFEE0FE8AA85DDC857E7C8A,2605:2700:0:2:a800:ff:fe2c:cd37,9001,[ipv6-addr:value = '2605:2700:0:2:a800:ff:fe2c:cd37' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
0082FE19212D9681EEB2320A42ADF0390D231585,2620:18c:0:192::e0:190,443,[ipv6-addr:value = '2620:18c:0:192::e0:190' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
008EAE223B110C8EDEE20D06FB0DD4C43E3E0142,2a00:8a60:e012:a00::9001,9001,[ipv6-addr:value = '2a00:8a60:e012:a00::9001' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
008F10F88397C11C062217EAC35D782F03BDF4C7,2001:67c:e60:c0c:192:42:116:195,9006,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:195' AND network-traffic:src_port = 9006],tor,#57C101,TLP,TLP:CLEAR,1
009312B5344D24F88E355051F5E126D65C0A4A70,2604:2dc0:101:200::2dcd,9002,[ipv6-addr:value = '2604:2dc0:101:200::2dcd' AND network-traffic:src_port = 9002],tor,#57C101,TLP,TLP:CLEAR,1
009EF5F8572D671AFCBBAD65998BA35B50EE04BC,2001:67c:e60:c0c:192:42:116:174,9003,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:174' AND network-traffic:src_port = 9003],tor,#57C101,TLP,TLP:CLEAR,1
009F8EB6711FA3CCB39343A246B6BF27C9EEBB38,2001:41d0:2005:100::d2,9200,[ipv6-addr:value = '2001:41d0:2005:100::d2' AND network-traffic:src_port = 9200],tor,#57C101,TLP,TLP:CLEAR,1
00B438609546A9F608B4437B03496BA4023761A8,2a12:4040:f5c5:b5b0::1,443,[ipv6-addr:value = '2a12:4040:f5c5:b5b0::1' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
00B57BF614F7ED3051073B5D4526FF0B23AF217B,2001:1ba8:201:20:4a0f:cfff:fe28:f10d,9001,[ipv6-addr:value = '2001:1ba8:201:20:4a0f:cfff:fe28:f10d' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
00BD33C25A006BA95103D3E8043FA7EF1E2BCA6C,2001:67c:e60:c0c:192:42:116:182,9007,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:182' AND network-traffic:src_port = 9007],tor,#57C101,TLP,TLP:CLEAR,1
00CF21B2CC62CCBE9CB61D3F2DC38A9ECF98777F,2001:19f0:c800:2a46:5400:4ff:fefc:3b49,443,[ipv6-addr:value = '2001:19f0:c800:2a46:5400:4ff:fefc:3b49' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
00DA4A3852EA5EF6841B8B4372DB0EFD3AB0BE92,2a01:4f8:161:52cb::2,4080,[ipv6-addr:value = '2a01:4f8:161:52cb::2' AND network-traffic:src_port = 4080],tor,#57C101,TLP,TLP:CLEAR,1
00E1649E69FF91D7F01E74A5E62EF14F7D9915E4,2a01:4f8:1c1c:b16b::1,8080,[ipv6-addr:value = '2a01:4f8:1c1c:b16b::1' AND network-traffic:src_port = 8080],tor,#57C101,TLP,TLP:CLEAR,1
00EEB0F3F8201248648C474DE2F6FED069A902D0,2401:2500:204:1106:153:127:16:235,443,[ipv6-addr:value = '2401:2500:204:1106:153:127:16:235' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
00FB85B65AC2F460CD46A3B6E5639821E3F52048,2001:67c:e60:c0c:192:42:116:217,9002,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:217' AND network-traffic:src_port = 9002],tor,#57C101,TLP,TLP:CLEAR,1
011897BF6EF3FBB2E2136D6CBE8700B8F31EA680,2a12:a800:2:1:45:138:16:230,9100,[ipv6-addr:value = '2a12:a800:2:1:45:138:16:230' AND network-traffic:src_port = 9100],tor,#57C101,TLP,TLP:CLEAR,1
012FF89275D78F38F5DDECAD66627C8118C18FD4,2a04:52c0:115:df08::1,9001,[ipv6-addr:value = '2a04:52c0:115:df08::1' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
0138DDE95A04DF80DAF96111C93051BBBB6BF0A2,2a0b:f4c2:1::153,10153,[ipv6-addr:value = '2a0b:f4c2:1::153' AND network-traffic:src_port = 10153],tor,#57C101,TLP,TLP:CLEAR,1
013ABAED8F4CDB677BE0B5212E4B2583B86035EE,2a03:4000:47:631:a437:b1ff:fe5c:74a2,443,[ipv6-addr:value = '2a03:4000:47:631:a437:b1ff:fe5c:74a2' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
016F1C83981BF2BEE449A3EA760E1DE2380C01EB,2a0a:4cc0:c0:ad38:388c:caff:fe46:21a5,443,[ipv6-addr:value = '2a0a:4cc0:c0:ad38:388c:caff:fe46:21a5' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
0198EDB37DF026512F6F3D472B50D69A18A89777,2a04:52c0:7000:2::143,20000,[ipv6-addr:value = '2a04:52c0:7000:2::143' AND network-traffic:src_port = 20000],tor,#57C101,TLP,TLP:CLEAR,1
0198F7DF09A6E1C02C959D9EAAD274C3DE4E8067,2001:41d0:303:8f52::1,9700,[ipv6-addr:value = '2001:41d0:303:8f52::1' AND network-traffic:src_port = 9700],tor,#57C101,TLP,TLP:CLEAR,1
019FEB22CE04CBD0489B7F24BE038518B64FA223,2607:5300:201:3100::3e59,9002,[ipv6-addr:value = '2607:5300:201:3100::3e59' AND network-traffic:src_port = 9002],tor,#57C101,TLP,TLP:CLEAR,1
01B8F18C11CE2877E8190FA2C81808CD087515C0,2a03:4000:64:fe8:c853:14ff:fe86:7a3d,9001,[ipv6-addr:value = '2a03:4000:64:fe8:c853:14ff:fe86:7a3d' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
01F648AFD7FCC68E7917F42CF3533CC5D3A93DF1,2001:67c:289c:4::78,444,[ipv6-addr:value = '2001:67c:289c:4::78' AND network-traffic:src_port = 444],tor,#57C101,TLP,TLP:CLEAR,1
01F88FDAF98B255B03F197D73D18955BB9690BB4,2a03:6f02::93e1,443,[ipv6-addr:value = '2a03:6f02::93e1' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
021DDCD687FD505B7EA7E75DA6CEF0D778AA07FB,2a01:4f8:a0:90b0:789d:6a4:95f3:a78c,9001,[ipv6-addr:value = '2a01:4f8:a0:90b0:789d:6a4:95f3:a78c' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
02245C47B9BA6321A48C4308E1537BCA1592E6D1,2a12:a800:9:1:193:26:115:123,7100,[ipv6-addr:value = '2a12:a800:9:1:193:26:115:123' AND network-traffic:src_port = 7100],tor,#57C101,TLP,TLP:CLEAR,1
02284B5C2174C4E170E62C30A25BFC77CCB4B851,2001:41d0:701:1100::a7aa,9001,[ipv6-addr:value = '2001:41d0:701:1100::a7aa' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
0228731E36C96325F11BB9714286901B0990EE30,2001:41d0:303:703d::1,1080,[ipv6-addr:value = '2001:41d0:303:703d::1' AND network-traffic:src_port = 1080],tor,#57C101,TLP,TLP:CLEAR,1
02351FC88D0BF06F6CDE5452656641E6119DBD7E,2a01:4f9:2a:14af::2,8080,[ipv6-addr:value = '2a01:4f9:2a:14af::2' AND network-traffic:src_port = 8080],tor,#57C101,TLP,TLP:CLEAR,1
0248C5AD937AC4BE22661208F5700BEC96CA2776,2001:67c:289c:4::82,444,[ipv6-addr:value = '2001:67c:289c:4::82' AND network-traffic:src_port = 444],tor,#57C101,TLP,TLP:CLEAR,1
024DCB8B97B0640B7288070A8C58C295361B1C52,2600:1700:e412:823:5530:7ec9:d236:b9f5,10437,[ipv6-addr:value = '2600:1700:e412:823:5530:7ec9:d236:b9f5' AND network-traffic:src_port = 10437],tor,#57C101,TLP,TLP:CLEAR,1
024F328C941D12984373D8E5620CA62F6F6EB015,2001:41d0:304:200::7e64,9001,[ipv6-addr:value = '2001:41d0:304:200::7e64' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
026F3D3E1FCEBEE056FBE3B3EB02449B913128D8,2a03:4000:b:d88::11e8,43895,[ipv6-addr:value = '2a03:4000:b:d88::11e8' AND network-traffic:src_port = 43895],tor,#57C101,TLP,TLP:CLEAR,1
02740F472D1DA5C1B77475F18940FE79F15AF4B8,2a01:238:4224:8d00:f3a9:25e6:4cb6:f3d,9001,[ipv6-addr:value = '2a01:238:4224:8d00:f3a9:25e6:4cb6:f3d' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
027E75C92F1231AE5F7BD4E1536696FE3040C460,2a0b:f4c2:4::100,993,[ipv6-addr:value = '2a0b:f4c2:4::100' AND network-traffic:src_port = 993],tor,#57C101,TLP,TLP:CLEAR,1
0288BCA70749C447D1D40C28EA871C7A34CC90D7,2a0d:bbc7::f816:3eff:feec:9f18,9200,[ipv6-addr:value = '2a0d:bbc7::f816:3eff:feec:9f18' AND network-traffic:src_port = 9200],tor,#57C101,TLP,TLP:CLEAR,1
02A59412DE589A009369BCBF81E56F0D64B3B464,2603:c020:8012:8b01:afef:180d:1d92:d3d4,9001,[ipv6-addr:value = '2603:c020:8012:8b01:afef:180d:1d92:d3d4' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
02B2152129686AE0BE05F3D1460591DD71C4BB15,2a0a:4cc0:1:2e8:430:d0ff:fe16:af4f,9001,[ipv6-addr:value = '2a0a:4cc0:1:2e8:430:d0ff:fe16:af4f' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
02C7EECCDF7814FBA2DB1CBAED000D06E8A32EE8,2a02:168:53a8:0:d584:9e34:13cf:15d6,8080,[ipv6-addr:value = '2a02:168:53a8:0:d584:9e34:13cf:15d6' AND network-traffic:src_port = 8080],tor,#57C101,TLP,TLP:CLEAR,1
02D46DFA8A4B6EA2F73636682949958E405BB9EC,2401:5e40:1:2033::45:1,40001,[ipv6-addr:value = '2401:5e40:1:2033::45:1' AND network-traffic:src_port = 40001],tor,#57C101,TLP,TLP:CLEAR,1
02FCF62C0AD3AD1D208D7F27E12E8840EF53C7E0,2a12:a800:2:1:45:141:215:97,7430,[ipv6-addr:value = '2a12:a800:2:1:45:141:215:97' AND network-traffic:src_port = 7430],tor,#57C101,TLP,TLP:CLEAR,1
03000EDDFEB7DB6A4171D09D2DF028ADA6B27DEE,2001:67c:e60:c0c:192:42:116:179,9001,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:179' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
030B59F0D25752E6C2332E3F7B14746EE6B16D16,2a00:da00:1800:837c::1,25128,[ipv6-addr:value = '2a00:da00:1800:837c::1' AND network-traffic:src_port = 25128],tor,#57C101,TLP,TLP:CLEAR,1
030F9EEF1587E31AB502AF658A1180AAA9798A58,2001:b011:4012:8b80:2c43:623e:1eaa:9805,443,[ipv6-addr:value = '2001:b011:4012:8b80:2c43:623e:1eaa:9805' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
03369148E0846353BDA16FCBAFA4A5AC57BF6F6D,2a12:a800:9:1:193:26:115:82,8100,[ipv6-addr:value = '2a12:a800:9:1:193:26:115:82' AND network-traffic:src_port = 8100],tor,#57C101,TLP,TLP:CLEAR,1
03465D21A22B24B242301471D5AA11E4E0E0C915,2a12:a800:9:1:193:26:115:61,8430,[ipv6-addr:value = '2a12:a800:9:1:193:26:115:61' AND network-traffic:src_port = 8430],tor,#57C101,TLP,TLP:CLEAR,1
03507D9766D31F6C3756DC913DB82C1AB2E7F4F1,2a12:a800:11:1:124:198:131:223,7100,[ipv6-addr:value = '2a12:a800:11:1:124:198:131:223' AND network-traffic:src_port = 7100],tor,#57C101,TLP,TLP:CLEAR,1
035F813195F0CB9F567EDFDF60C6745CA36BA0BD,2605:6400:30:f805:1e96:b223:fbe5:cfac,9000,[ipv6-addr:value = '2605:6400:30:f805:1e96:b223:fbe5:cfac' AND network-traffic:src_port = 9000],tor,#57C101,TLP,TLP:CLEAR,1
0368BCE8BE0651178DFB59CB53D93E56FC952F12,2a01:4f9:2a:26f::2,8443,[ipv6-addr:value = '2a01:4f9:2a:26f::2' AND network-traffic:src_port = 8443],tor,#57C101,TLP,TLP:CLEAR,1
036EFD2E61DEA3D2FEE59861BA4245E4DE864112,2a0f:df00:0:255::202,443,[ipv6-addr:value = '2a0f:df00:0:255::202' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
037BCD0EBDF7DB9F3D562DA27D463F0F78F1494B,2a03:4000:6:543b::443,443,[ipv6-addr:value = '2a03:4000:6:543b::443' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
038ABBB752B1CBEEB779BA4CC73B22F657FEE36F,2001:41d0:601:1100::71bb,443,[ipv6-addr:value = '2001:41d0:601:1100::71bb' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
038B2A774C859796FC11D26DB7F16494708F7749,2a0e:4005:1002:ffff:185:40:4:100,8443,[ipv6-addr:value = '2a0e:4005:1002:ffff:185:40:4:100' AND network-traffic:src_port = 8443],tor,#57C101,TLP,TLP:CLEAR,1
038D985DA93CD2788A24710DAB3D36FB0E8615E6,2a02:a03f:ca0b:ce00:9657:a5ff:fe64:1d88,9007,[ipv6-addr:value = '2a02:a03f:ca0b:ce00:9657:a5ff:fe64:1d88' AND network-traffic:src_port = 9007],tor,#57C101,TLP,TLP:CLEAR,1
039BBE51EA8B9D16A2E58D6D82C0C045403E10CF,2a0e:4005:1002:ffff:185:40:4:127,9100,[ipv6-addr:value = '2a0e:4005:1002:ffff:185:40:4:127' AND network-traffic:src_port = 9100],tor,#57C101,TLP,TLP:CLEAR,1
03B1BCD1623B48D2FA61BC1819C47FF35B399A12,2a0e:4007:fffe:703::74,443,[ipv6-addr:value = '2a0e:4007:fffe:703::74' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
03C3069E814E296EB18776EB61B1ECB754ED89FE,2a02:180:6:1::2f16,993,[ipv6-addr:value = '2a02:180:6:1::2f16' AND network-traffic:src_port = 993],tor,#57C101,TLP,TLP:CLEAR,1
03CCD8C021B75030122B48E5665A86E199EC989C,2a03:e600:100::6,9000,[ipv6-addr:value = '2a03:e600:100::6' AND network-traffic:src_port = 9000],tor,#57C101,TLP,TLP:CLEAR,1
03D1EF3EF2BE5145150C58ACC72519DD860E61BA,2a01:4f8:211:1d41::2,8000,[ipv6-addr:value = '2a01:4f8:211:1d41::2' AND network-traffic:src_port = 8000],tor,#57C101,TLP,TLP:CLEAR,1
03DB7F55FD2A2C3135EC6D531745CCFD1AA4477D,2a02:c202:2191:7710::1,443,[ipv6-addr:value = '2a02:c202:2191:7710::1' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
03E9F7E669C8F911C5EEC3EC094533151F857420,2a02:8010:60a1:2013::1,9001,[ipv6-addr:value = '2a02:8010:60a1:2013::1' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
03F26766F14B0B7B5D22461083807D313429A34F,2001:41d0:e:418::1,9001,[ipv6-addr:value = '2001:41d0:e:418::1' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
03FDBF0E3FE1C91C926FFAF65564C5D3CCF606A2,2001:470:1f1a:344::2,9001,[ipv6-addr:value = '2001:470:1f1a:344::2' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
0403BD88235C49F4C0672F213912FCB3A2B93DCC,2001:67c:e60:c0c:192:42:116:217,9003,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:217' AND network-traffic:src_port = 9003],tor,#57C101,TLP,TLP:CLEAR,1
04045B9662E1629B3681B1F8F96E96F1A6373B80,2a04:ecc0:8:a8:4567:152:0:1,9200,[ipv6-addr:value = '2a04:ecc0:8:a8:4567:152:0:1' AND network-traffic:src_port = 9200],tor,#57C101,TLP,TLP:CLEAR,1
0410E68E65BE1DD16C5B10802C9A623DCFCFE95F,2001:67c:289c:2::235,9030,[ipv6-addr:value = '2001:67c:289c:2::235' AND network-traffic:src_port = 9030],tor,#57C101,TLP,TLP:CLEAR,1
0414E86025AC77B745879A815AAA26B169E88746,2a02:4780:2d:9078::1,443,[ipv6-addr:value = '2a02:4780:2d:9078::1' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
0421EBAC3C7DF0EE4659163D1BFCAE6DA6543C9D,2620:18c:0:192::e0:177,443,[ipv6-addr:value = '2620:18c:0:192::e0:177' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
0423E2E9710128393437D41C08941C312A8F97FF,2001:41d0:303:5b4b::1,9001,[ipv6-addr:value = '2001:41d0:303:5b4b::1' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
0432BEE829FCB155CE92CF418B7280F9849E12D0,2a02:168:6426::11,143,[ipv6-addr:value = '2a02:168:6426::11' AND network-traffic:src_port = 143],tor,#57C101,TLP,TLP:CLEAR,1
0439AB73BB2B8730FCB15B18252928FC0C2EDF91,2a01:4f9:2a:16a8::2,4080,[ipv6-addr:value = '2a01:4f9:2a:16a8::2' AND network-traffic:src_port = 4080],tor,#57C101,TLP,TLP:CLEAR,1
043F035A60E0E81275B9B0E3928FC685667ABCE7,2a03:4000:1b:c6:536d:6f6c:4e6f:6465,443,[ipv6-addr:value = '2a03:4000:1b:c6:536d:6f6c:4e6f:6465' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
044428D910C037932A0763BB089769943F6BA648,2605:6400:30:f174:1:2:3:4,443,[ipv6-addr:value = '2605:6400:30:f174:1:2:3:4' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
045BBCA9602A22C112984F25003CD4897CFFB9E5,2001:1680:101:43f::1,443,[ipv6-addr:value = '2001:1680:101:43f::1' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
04749CD6A6BE1C0B14EE63DFD0F13EEB9EFEE8AB,2a0b:f4c2:2::51,10051,[ipv6-addr:value = '2a0b:f4c2:2::51' AND network-traffic:src_port = 10051],tor,#57C101,TLP,TLP:CLEAR,1
0474C1C25706BF27A773AF411446DF603A344079,2a12:a800:11:1:124:198:132:52,9100,[ipv6-addr:value = '2a12:a800:11:1:124:198:132:52' AND network-traffic:src_port = 9100],tor,#57C101,TLP,TLP:CLEAR,1
04762BE4CA604EA28AAD95AA2A9B96D35C01D0FE,2001:9b1:26fe:c700::8,701,[ipv6-addr:value = '2001:9b1:26fe:c700::8' AND network-traffic:src_port = 701],tor,#57C101,TLP,TLP:CLEAR,1
048219A19890E005D277AB248D790BA99E29BFD0,2001:41d0:305:2100::9a9,9000,[ipv6-addr:value = '2001:41d0:305:2100::9a9' AND network-traffic:src_port = 9000],tor,#57C101,TLP,TLP:CLEAR,1
048B9A44712BDC2B896691E37B2B62C4A81D4DE5,2001:ba0:246:a200::1,443,[ipv6-addr:value = '2001:ba0:246:a200::1' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
048FEDBCDAA2F5AD70CC90275EB4434676B408C5,2a0a:4cc0:80:47a3::3,443,[ipv6-addr:value = '2a0a:4cc0:80:47a3::3' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
049091E0582A6439D7AC7E157D32AB9319B8B78C,2a01:4f8:231:19f::2,9090,[ipv6-addr:value = '2a01:4f8:231:19f::2' AND network-traffic:src_port = 9090],tor,#57C101,TLP,TLP:CLEAR,1
04A2E36AA9168D1428CB1A1C1D29A89056B83985,2a12:a800:11:1:124:198:131:62,8100,[ipv6-addr:value = '2a12:a800:11:1:124:198:131:62' AND network-traffic:src_port = 8100],tor,#57C101,TLP,TLP:CLEAR,1
04D50494BD2E4B3913489062303442BC9D5CC0C7,2001:67c:e60:c0c:192:42:116:199,9002,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:199' AND network-traffic:src_port = 9002],tor,#57C101,TLP,TLP:CLEAR,1
04D74474CB9851B0C0D4EED676A411AA56057C9A,2a02:2479:3d:200::1,443,[ipv6-addr:value = '2a02:2479:3d:200::1' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
04E666AF3A39A54BE9138BEE97AE2DB21EA9D4E6,2a06:1700:3:19::1,450,[ipv6-addr:value = '2a06:1700:3:19::1' AND network-traffic:src_port = 450],tor,#57C101,TLP,TLP:CLEAR,1
04FDE91F9846DFF1EDCB4A24472FBA127E3ACDC6,2a12:a800:2:1:45:141:215:200,110,[ipv6-addr:value = '2a12:a800:2:1:45:141:215:200' AND network-traffic:src_port = 110],tor,#57C101,TLP,TLP:CLEAR,1
050A1245EEC76B7438337BAAF19F4AB0666B375F,2a0b:f4c2::15,9001,[ipv6-addr:value = '2a0b:f4c2::15' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
053ED0352F49F5D974DE17EA980CFEACAD869982,2a0e:8f02:f017::16,3306,[ipv6-addr:value = '2a0e:8f02:f017::16' AND network-traffic:src_port = 3306],tor,#57C101,TLP,TLP:CLEAR,1
05823C20CA5901E7AE493A210260A17D54924D36,2a0e:4005:1002:ffff:185:40:4:20,9000,[ipv6-addr:value = '2a0e:4005:1002:ffff:185:40:4:20' AND network-traffic:src_port = 9000],tor,#57C101,TLP,TLP:CLEAR,1
0582582DFE6C4CF987A618B1AB4AC639AED90D6E,2a01:4f8:c17:cff9::1,443,[ipv6-addr:value = '2a01:4f8:c17:cff9::1' AND network-traffic:src_port = 443],tor,#57C101,TLP,TLP:CLEAR,1
0592391145F9EA873F56A48F9DCE25B0CE41BB1E,2a13:29c0:76b9:29e5:95d5:fa34:f713:1,9000,[ipv6-addr:value = '2a13:29c0:76b9:29e5:95d5:fa34:f713:1' AND network-traffic:src_port = 9000],tor,#57C101,TLP,TLP:CLEAR,1
05A48DCB220236FCCA21B432C3D4A1FCE8AFCEEB,2a00:1b88:4::2,9001,[ipv6-addr:value = '2a00:1b88:4::2' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
05C32C5EE14454E0C4CD81DAE0F3DC32F729DA4B,2a01:4f8:192:1318::2,8080,[ipv6-addr:value = '2a01:4f8:192:1318::2' AND network-traffic:src_port = 8080],tor,#57C101,TLP,TLP:CLEAR,1
05C44AC0ADE1BE5352294E225EF6B2C2AC58DBF9,2a02:4780:2d:757d::1,9001,[ipv6-addr:value = '2a02:4780:2d:757d::1' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
05CC8826920ED353BEEE5E59FDB5697D4F5B77E7,2603:c021:1:e6ee:7956:dfc6:e4f4:dcb,9001,[ipv6-addr:value = '2603:c021:1:e6ee:7956:dfc6:e4f4:dcb' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
05D2B4678A1C9BDBB5D1D078F6813CA9712A8384,2401:2500:102:1206:133:242:146:78,9001,[ipv6-addr:value = '2401:2500:102:1206:133:242:146:78' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
05DD02B8B23881A4B627F6E9AF32735EE7C09181,2a0b:f4c2:1::185,20185,[ipv6-addr:value = '2a0b:f4c2:1::185' AND network-traffic:src_port = 20185],tor,#57C101,TLP,TLP:CLEAR,1
05EA56935F2740BDEDC6C67DF1D839A410E547A3,2a0b:f4c2:1::183,10183,[ipv6-addr:value = '2a0b:f4c2:1::183' AND network-traffic:src_port = 10183],tor,#57C101,TLP,TLP:CLEAR,1
05FFAB786C5B91BEF342ABB6D7A4326B087161EF,2a0e:97c0:3e3:460:1337:b30b:1337:10,9001,[ipv6-addr:value = '2a0e:97c0:3e3:460:1337:b30b:1337:10' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
06059AE731A0C03E6B5F9431DDF3D501DB89F866,2001:569:7d22:6900::1,9001,[ipv6-addr:value = '2001:569:7d22:6900::1' AND network-traffic:src_port = 9001],tor,#57C101,TLP,TLP:CLEAR,1
0620C528138F289BBE25BF78EE25794B265D8143,2001:67c:e60:c0c:192:42:116:182,9004,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:182' AND network-traffic:src_port = 9004],tor,#57C101,TLP,TLP:CLEAR,1
0625BCA64F30EC2E1AC1C5021E651074257C2908,2001:67c:e60:c0c:192:42:116:187,9000,[ipv6-addr:value = '2001:67c:e60:c0c:192:42:116:187' AND network-traffic:src_port = 9000],tor,#57C101,TLP,TLP:CLEAR,1
